,recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,timestamp_dev_responded,developer_response,Unnamed: 0
107933375,"{'steamid': '76561198140247146', 'num_games_owned': 600, 'num_reviews': 86, 'playtime_forever': 337, 'playtime_last_two_weeks': 0, 'playtime_at_review': 337, 'last_played': 1642097003}",brazilian,"A conclusão da história é boa, terminou como deveria terminar. Esse é o mais curto da trilogia e o mais fácil também. Recomendo os 3 jogos pra quem não jogou, juntos tem +- 18 horas de jogo.

nota 8.3",1642095609,1642095609,True,1,0,0.523809552192687988,0,True,False,False,,,
107373134,"{'steamid': '76561198350101130', 'num_games_owned': 49, 'num_reviews': 42, 'playtime_forever': 329, 'playtime_last_two_weeks': 0, 'playtime_at_review': 329, 'last_played': 1634332262}",brazilian,A historia que maravilhoso ♥,1641387253,1641387253,True,0,0,0,0,False,False,False,,,
107344041,"{'steamid': '76561198144770903', 'num_games_owned': 116, 'num_reviews': 20, 'playtime_forever': 81, 'playtime_last_two_weeks': 0, 'playtime_at_review': 81, 'last_played': 1518932821}",brazilian,"⠄⠄⣿⣿⣿⣿⠘⡿⢛⣿⣿⣿⣿⣿⣧⢻⣿⣿⠃⠸⣿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⣿⣿⣿⣿⢀⠼⣛⣛⣭⢭⣟⣛⣛⣛⠿⠿⢆⡠⢿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⠸⣿⣿⢣⢶⣟⣿⣖⣿⣷⣻⣮⡿⣽⣿⣻⣖⣶⣤⣭⡉⠄⠄⠄⠄⠄
⠄⠄⠄⢹⠣⣛⣣⣭⣭⣭⣁⡛⠻⢽⣿⣿⣿⣿⢻⣿⣿⣿⣽⡧⡄⠄⠄⠄
⠄⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣶⣌⡛⢿⣽⢘⣿⣷⣿⡻⠏⣛⣀⠄⠄
⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠙⡅⣿⠚⣡⣴⣿⣿⣿⡆⠄
⠄⠄⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⠄⣱⣾⣿⣿⣿⣿⣿⣿⠄
⠄⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿APROVADO⣿⣿⣿⣿⣿⠄
⠄⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠣⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠑⣿⣮⣝⣛⠿⠿⣿⣿⣿⣿⠄
⢠⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⠄⠄⠄⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠄",1641346916,1641346916,True,2,0,0.542546391487121582,0,True,False,False,,,
107322688,"{'steamid': '76561199231934218', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 937, 'playtime_last_two_weeks': 0, 'playtime_at_review': 937, 'last_played': 1641324261}",brazilian,sou muito fã da saga modern warfare e tive a oportunidade hj de zera-lá mais uma vez e estou muito satisfeito recomendo a todos que procurem por jogos de tiro com campanha que joguem os cod da serie modern warfare,1641324400,1641324400,True,0,0,0,0,True,False,False,,,
107162942,"{'steamid': '76561199027425093', 'num_games_owned': 32, 'num_reviews': 22, 'playtime_forever': 2938, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2508, 'last_played': 1642169254}",brazilian,um dos melhores da saga cod,1641152093,1641152093,True,0,0,0,0,True,False,False,,,
107012509,"{'steamid': '76561198129478778', 'num_games_owned': 155, 'num_reviews': 86, 'playtime_forever': 368, 'playtime_last_two_weeks': 1, 'playtime_at_review': 242, 'last_played': 1646713784}",brazilian,10/10,1640988013,1640988013,True,0,0,0,0,True,False,False,,,
106936143,"{'steamid': '76561198411233752', 'num_games_owned': 39, 'num_reviews': 2, 'playtime_forever': 6575, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6510, 'last_played': 1642216147}",brazilian,"o online foi abandonado mas o special ops me deixa fixado no jogo, eu amo ele pq me lembra quando jogava com meus amigos quando criança",1640901102,1640901102,True,0,0,0,0,True,False,False,,,
106610854,"{'steamid': '76561198114218486', 'num_games_owned': 43, 'num_reviews': 5, 'playtime_forever': 1262, 'playtime_last_two_weeks': 0, 'playtime_at_review': 509, 'last_played': 1645795817}",brazilian,.,1640556100,1640556100,True,1,0,0.523809552192687988,0,True,False,False,,,
106579895,"{'steamid': '76561199096347841', 'num_games_owned': 27, 'num_reviews': 12, 'playtime_forever': 333, 'playtime_last_two_weeks': 0, 'playtime_at_review': 333, 'last_played': 1640529516}",brazilian,"Jogo incrível, me emocionei jogando esse jogo. Continuação incrível dos outros jogos (mw1,mw2) comprem
vale a pena cada centavo.",1640529634,1640529634,True,1,0,0.523809552192687988,0,True,False,False,,,
106404715,"{'steamid': '76561199198370054', 'num_games_owned': 8, 'num_reviews': 2, 'playtime_forever': 567, 'playtime_last_two_weeks': 0, 'playtime_at_review': 518, 'last_played': 1640368776}",brazilian,jogo foda.,1640325312,1640325312,True,0,0,0,0,False,False,False,,,
106387766,"{'steamid': '76561198356590153', 'num_games_owned': 91, 'num_reviews': 14, 'playtime_forever': 283, 'playtime_last_two_weeks': 0, 'playtime_at_review': 215, 'last_played': 1640654262}",brazilian,bom,1640301837,1640301837,True,0,0,0,0,True,False,False,,,
106359263,"{'steamid': '76561198366695565', 'num_games_owned': 86, 'num_reviews': 71, 'playtime_forever': 295, 'playtime_last_two_weeks': 0, 'playtime_at_review': 41, 'last_played': 1643334986}",brazilian,"Incrível, ótimo fechamento para a série MW",1640271729,1640271729,True,0,0,0,0,True,False,False,,,
106330714,"{'steamid': '76561198036113001', 'num_games_owned': 14, 'num_reviews': 5, 'playtime_forever': 82, 'playtime_last_two_weeks': 32, 'playtime_at_review': 49, 'last_played': 1647733235}",brazilian,"O jogo te cobra pra não fornecer NENHUM SERVIDOR, e não lhe deixa criar o seu próprio pra convidar amigos, OU SEJA, se você pensa em comprar pra jogar o survival em co-op ou o multiplayer, NÃO COMPRE. O jogo atualmente é somente a campanha e nada mais, triste.",1640231641,1640231641,False,0,0,0,0,True,False,False,,,
105328168,"{'steamid': '76561198926711609', 'num_games_owned': 78, 'num_reviews': 19, 'playtime_forever': 935, 'playtime_last_two_weeks': 0, 'playtime_at_review': 431, 'last_played': 1639528047}",brazilian,"melhor desfecho possível para a série, recomendo d+",1638753082,1638753082,True,0,0,0,0,True,False,False,,,
105044654,"{'steamid': '76561198329236899', 'num_games_owned': 32, 'num_reviews': 2, 'playtime_forever': 189, 'playtime_last_two_weeks': 0, 'playtime_at_review': 189, 'last_played': 1638245741}",brazilian,Bom Jogo!,1638412441,1638412441,True,0,0,0,0,True,False,False,,,
104613585,"{'steamid': '76561199081193191', 'num_games_owned': 23, 'num_reviews': 2, 'playtime_forever': 771, 'playtime_last_two_weeks': 0, 'playtime_at_review': 372, 'last_played': 1645384091}",brazilian,I LIKE,1638134783,1638134783,True,0,0,0,0,True,False,False,,,
104423532,"{'steamid': '76561198255812031', 'num_games_owned': 147, 'num_reviews': 13, 'playtime_forever': 1505, 'playtime_last_two_weeks': 16, 'playtime_at_review': 1252, 'last_played': 1646960774}",brazilian,"So quem jogou na época vai saber como é bom, hj em dia ta morto",1638047007,1638047007,True,5,0,0.588235259056091309,0,False,False,False,,,
103154917,"{'steamid': '76561198116482428', 'num_games_owned': 313, 'num_reviews': 174, 'playtime_forever': 460, 'playtime_last_two_weeks': 0, 'playtime_at_review': 460, 'last_played': 1637429564}",brazilian,88,1637433578,1637433578,True,0,0,0,0,True,False,False,,,
102332829,"{'steamid': '76561198839281486', 'num_games_owned': 15, 'num_reviews': 2, 'playtime_forever': 1605, 'playtime_last_two_weeks': 10, 'playtime_at_review': 328, 'last_played': 1646788579}",brazilian,"Jogo nostálgico demais
",1636218207,1636218207,True,0,0,0,0,True,False,False,,,
101563857,"{'steamid': '76561199216673442', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 405, 'playtime_last_two_weeks': 0, 'playtime_at_review': 44, 'last_played': 1635126732}",brazilian,otimo jogo,1635094872,1635094872,True,0,0,0,0,True,False,False,,,
101367941,"{'steamid': '76561199018017714', 'num_games_owned': 4, 'num_reviews': 3, 'playtime_forever': 690, 'playtime_last_two_weeks': 0, 'playtime_at_review': 323, 'last_played': 1643478958}",brazilian,Muito Bom super recomendo para outras pessoas,1634776559,1634776559,True,0,0,0,0,True,False,False,,,
101180895,"{'steamid': '76561199002730429', 'num_games_owned': 25, 'num_reviews': 5, 'playtime_forever': 283, 'playtime_last_two_weeks': 0, 'playtime_at_review': 283, 'last_played': 1634448432}",brazilian,Pra quem que finalizar o modo campanha do call of duty modern warfere 3 eu recomendo,1634448732,1634449093,True,0,0,0,0,True,False,False,,,
101067117,"{'steamid': '76561198159374170', 'num_games_owned': 34, 'num_reviews': 4, 'playtime_forever': 3775, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3507, 'last_played': 1643388368}",brazilian,"Sempre gostei de cod, faz parte da infancia não tenho que reclamar do jogo",1634266942,1634266942,True,0,0,0,0,True,False,False,,,
100963931,"{'steamid': '76561199078859872', 'num_games_owned': 7, 'num_reviews': 1, 'playtime_forever': 154, 'playtime_last_two_weeks': 0, 'playtime_at_review': 106, 'last_played': 1640218313}",brazilian,"Ao meu ver, o melhor Cod do ps3, sem dúvida, haviam muitas salas online, e o melhor survival da categoria em modo cooperativo. O preço justifica sim o ótimo jogo cod daquele que fez a felicidade nas madrugadas dos anos 2013-15.",1634081568,1634081568,True,0,0,0,0,True,False,False,,,
100837389,"{'steamid': '76561198959838341', 'num_games_owned': 45, 'num_reviews': 15, 'playtime_forever': 937, 'playtime_last_two_weeks': 0, 'playtime_at_review': 407, 'last_played': 1640799123}",brazilian,Melhor jogo que já joguei na minha vida recomendo muito,1633866313,1633866313,True,0,0,0,0,False,True,False,,,
100698973,"{'steamid': '76561198369560439', 'num_games_owned': 111, 'num_reviews': 13, 'playtime_forever': 572, 'playtime_last_two_weeks': 0, 'playtime_at_review': 468, 'last_played': 1637627447}",brazilian,bom,1633648118,1633648118,True,0,1,0,0,True,False,False,,,
